stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
4561,31220,"Main St & Rinewalt St",,42.964619,-78.734252,1,0
4562,31230,"Main St & Robie St",,42.929299,-78.849551,1,0
4563,31240,"Main St & Robie St",,42.929708,-78.849571,1,0
4564,31250,"Main St & Rodney Ave",,42.935599,-78.842850,1,0
4565,31260,"Main St & Rodney Ave",,42.936608,-78.842173,1,0
4569,31300,"Main St & Roycroft Blvd",,42.962188,-78.780224,1,0
4570,31320,"Main St & Smallwood Dr",,42.960410,-78.774131,1,0
4571,31330,"Main St & South Ave",,43.105529,-79.053040,1,0
4572,31340,"Main St & University Station",,42.954737,-78.820161,1,0
4573,31350,"Main St & University Station",,42.955009,-78.820223,1,0
4574,31360,"Main St & University Station",,42.954518,-78.820462,1,0
4575,31370,"Main St & University Station",,42.955220,-78.820932,1,0
4576,31380,"Main St & University Station",,42.954609,-78.821072,1,0
4577,31390,"Main St & University Station",,42.954499,-78.820713,1,0
4578,31400,"Main St & University Station",,42.954918,-78.820201,1,0
4579,31403,"Main St & Spindrift Dr",,42.966027,-78.715253,1,0
4580,31270,"Main St & Royal Parkway",,42.959848,-78.762622,1,0
4581,32290,"Maple St & West Blood Rd",,42.791919,-78.621263,1,0
4586,32160,"Maple St & Parkdale Ave",,42.770909,-78.620870,1,0
4587,32170,"Maple St & Parkdale Ave",,42.771208,-78.621061,1,0
4588,32180,"Maple Rd & Patrice Terrace",,42.989268,-78.702542,1,0
4592,32220,"Maple Rd & St Gregory Court",,42.991038,-78.727220,1,0
4593,31700,"Main St & Youngs Rd",,42.966019,-78.724342,1,0
4594,32270,"Maple Rd & Transit Rd",,42.989369,-78.697592,1,0
4596,32300,"Maple St & West Blood Rd",,42.792209,-78.621480,1,0
4597,32310,"Maple Rd & Youngs Rd",,42.991049,-78.725063,1,0
4598,32320,"Maple Rd & Youngs Rd",,42.991208,-78.724432,1,0
4603,32380,"Marine Dr & Marine Dr Apts East",,42.877969,-78.879853,1,0
4604,32390,"Marine Dr & Marine Dr Apts West",,42.878698,-78.881744,1,0
4605,32400,"Marine Dr & Commercial St",,42.877788,-78.879701,1,0
4607,32230,"Maple Rd & St. Gregory Court",,42.991219,-78.726960,1,0
4609,33947,"Milestrip Rd & McKinley Parkway",,42.789828,-78.811740,1,0
4611,31750,"Main St & 66 East Main St",,42.715649,-78.826982,1,0
4613,31773,"Maple Rd & Sanctuary Court",,42.989720,-78.705771,1,0
4616,31800,"Maple Rd & Ayer Rd",,42.991128,-78.719723,1,0
4617,31810,"Maple Rd & Bauman Rd",,42.990249,-78.711374,1,0
4618,31820,"Maple St & Billington Rd",,42.786699,-78.620141,1,0
4619,31830,"Maple St & Billington Rd",,42.786989,-78.620272,1,0
4622,32030,"Maple St & Main St",,42.768339,-78.621111,1,0
4626,31930,"Maple St & Gerard Ave",,42.772079,-78.620891,1,0
4627,31940,"Maple St & Gerard Ave",,42.772370,-78.621004,1,0
4628,31950,"Maple St & Highland Dr",,42.780179,-78.620683,1,0
4629,31960,"Maple St & Highland Dr",,42.780379,-78.620923,1,0
4630,31970,"Maple St & Hillcrest Dr",,42.776960,-78.620770,1,0
4631,31980,"Maple St & Hillcrest Rd",,42.777469,-78.620910,1,0
4634,31710,"Main St & Youngs Rd",,42.966000,-78.725712,1,0
4636,35510,"9th St",,43.088789,-79.052042,1,0
4637,35370,"27th St",,43.088287,-79.028942,1,0
4638,35380,"27th St",,43.088430,-79.029294,1,0
4639,35390,"30th St",,43.088208,-79.025790,1,0
4640,35400,"30th St",,43.088359,-79.025542,1,0
4641,35410,"32nd St",,43.088268,-79.022203,1,0
4642,35440,"4th St",,43.088189,-79.058063,1,0
4643,35450,"4th St",,43.088517,-79.057563,1,0
4644,35460,"6th St",,43.088328,-79.055504,1,0
4646,35480,"7th St",,43.088419,-79.054201,1,0
4648,35500,"9th St",,43.088668,-79.051682,1,0
4649,35340,"24th St",,43.088517,-79.032982,1,0
4650,35520,"Niagara St & Albany St",,42.913318,-78.899543,1,0
4651,35530,"Niagara St & Albany St",,42.913189,-78.899742,1,0
4652,35540,"Niagara St & Amherst St",,42.934438,-78.902063,1,0
4653,35550,"Niagara St & Amherst St",,42.934599,-78.902403,1,0
4654,35560,"Niagara St & Arthur St",,42.943568,-78.906631,1,0
4655,35570,"Niagara St & Arthur St",,42.943809,-78.907082,1,0
4656,35580,"Niagara St & Auburn Ave",,42.918610,-78.898891,1,0
4657,35590,"Niagara St & Auburn Ave",,42.918980,-78.898960,1,0
4658,35600,"Niagara St & Austin St",,42.937970,-78.903901,1,0
4659,35610,"Niagara St & Austin St",,42.938318,-78.904273,1,0
4660,35620,"Niagara St & Bird Ave",,42.925918,-78.897792,1,0
4661,35490,"7th St",,43.088698,-79.053754,1,0
4662,35240,"13th St",,43.089030,-79.046150,1,0
4671,35190,"10th St",,43.088709,-79.050283,1,0
4672,35200,"10th St",,43.088879,-79.050053,1,0
4673,35210,"12th St",,43.088819,-79.047622,1,0
4674,35360,"25th St",,43.088479,-79.031481,1,0
4675,35230,"13th St",,43.088879,-79.046312,1,0
4676,35350,"25th St",,43.088369,-79.031981,1,0
4677,35250,"1675 Niagara St",,42.930108,-78.898173,1,0
4678,35260,"1700 Niagara St",,42.930930,-78.899492,1,0
4679,35265,"Niagara St & Riverside Park",,42.954828,-78.910161,1,0
4680,35270,"17th St",,43.088548,-79.041451,1,0
4681,35280,"17th St",,43.088660,-79.041713,1,0
4682,35290,"19th St",,43.088517,-79.038681,1,0
4683,35300,"19th St",,43.088649,-79.038793,1,0
4684,35310,"22nd St",,43.088460,-79.036130,1,0
4685,35320,"22nd St",,43.088608,-79.035901,1,0
4686,35330,"24th St",,43.088389,-79.033230,1,0
4687,35650,"Niagara St & Breckenridge St",,42.917229,-78.899252,1,0
4688,35220,"12th St",,43.088978,-79.047464,1,0
4690,35630,"Niagara St & Bird Ave",,42.926159,-78.897843,1,0
4691,35930,"Niagara St & Jersey St",,42.899869,-78.890851,1,0
4692,35940,"Niagara St & Lafayette Ave",,42.919848,-78.898633,1,0
4693,35950,"Niagara St & Lafayette Ave",,42.920199,-78.898720,1,0
4694,35960,"Niagara St & Main St",,43.020718,-78.878484,1,0
4695,35970,"Niagara St & Maryland St",,42.894879,-78.886021,1,0
4696,35980,"Niagara St & Maryland St",,42.895049,-78.886331,1,0
4697,35990,"Niagara St & Massachusetts Ave",,42.907460,-78.897782,1,0
4698,36000,"Niagara St & Massachusetts Ave",,42.907698,-78.898281,1,0
4699,36010,"Niagara St & Memorial Parkway",,43.088778,-79.048962,1,0
4700,36020,"Niagara St & Memorial Parkway",,43.088929,-79.048691,1,0
4701,35910,"Niagara St & Hyde Park Blvd",,43.088148,-79.021892,1,0
4702,36030,"Niagara St & Niagara Square",,42.885918,-78.877513,1,0
4703,35900,"Niagara St & Hudson St",,42.896378,-78.887691,1,0
4706,36050,"Niagara St & Ontario St",,42.945319,-78.907391,1,0
4707,36060,"Niagara St & Ontario St",,42.945988,-78.907671,1,0
4708,36070,"Niagara St & Pennsylvania St",,42.897929,-78.888870,1,0
4709,36080,"Niagara St & Pennsylvania St",,42.897940,-78.889151,1,0
4710,36090,"Niagara St & Portage Rd",,43.088959,-79.044353,1,0
4711,36100,"Niagara St & Portage Rd",,43.088687,-79.043562,1,0
4712,36110,"Niagara St & Porter Ave",,42.901519,-78.892280,1,0
4713,36120,"Niagara St & Porter Ave",,42.901428,-78.892341,1,0
4714,36130,"Niagara St & Potomac Ave",,42.924038,-78.898010,1,0
4716,35770,"Niagara St & West Ferry St",,42.915379,-78.899504,1,0
4718,35660,"Niagara St & Bridge St",,42.933248,-78.901502,1,0
4719,35670,"Niagara St & Bridge St",,42.933169,-78.901581,1,0
4720,35673,"Niagara St & Briggs Ave",,42.949690,-78.908561,1,0
4721,35676,"Niagara St & Briggs Ave",,42.949898,-78.908653,1,0
4722,35680,"Niagara St & Carolina St",,42.892059,-78.883321,1,0
4723,35690,"Niagara St & Carolina St",,42.892048,-78.883572,1,0
4724,35700,"Niagara St & Connecticut St",,42.902760,-78.893402,1,0
4725,35710,"Niagara St & Connecticut St",,42.902919,-78.893752,1,0
4726,35730,"Niagara St & Delevan Ave",,42.922079,-78.898292,1,0
4727,35740,"Niagara St & West Delavan Ave",,42.922317,-78.898392,1,0
4728,35920,"Niagara St & Jersey St",,42.899568,-78.890453,1,0
4729,35760,"Niagara St & West Ferry St",,42.915609,-78.899270,1,0
4730,35640,"Niagara St & Breckenridge St",,42.916919,-78.899131,1,0
4731,35780,"Niagara St & Forest Ave",,42.927688,-78.897462,1,0
4732,35790,"Niagara St & Forest Ave",,42.928198,-78.897601,1,0
4733,35810,"Niagara St & Georgia St",,42.890259,-78.881661,1,0
4734,35820,"Niagara St & Georgia St",,42.890519,-78.882221,1,0
4735,35830,"Niagara St & Hamilton St",,42.936079,-78.902943,1,0
4736,35840,"Niagara St & Hamilton St",,42.936400,-78.903301,1,0
4737,35850,"Niagara St & Hampshire St",,42.909008,-78.899343,1,0
4738,35860,"Niagara St & Hampshire St",,42.909260,-78.899813,1,0
4739,35870,"Niagara St & Hertel Ave",,42.940778,-78.905343,1,0
4740,35880,"Niagara St & Hertel Ave",,42.940748,-78.905492,1,0
4741,35890,"Niagara St & Hudson Ave",,42.896778,-78.887793,1,0
4742,35750,"Niagara St & Farmer St",,42.939888,-78.905101,1,0
4744,34390,"Military Rd & Sayre St",,42.947629,-78.891133,1,0
4748,34225,"Military Rd & Wegmans",,43.094047,-78.971633,1,0
4753,34290,"Military Rd & Lawn Ave",,42.949709,-78.890542,1,0
4755,34320,"Military Rd & Layer Ave",,42.954329,-78.890021,1,0
4758,34333,"Military Rd & Niagara Falls Blvd",,43.090559,-78.967970,1,0
4759,34334,"Military Rd & Niagara Falls Blvd",,43.090200,-78.967803,1,0
4760,34340,"Military Rd & Niagara Falls Blvd",,43.090208,-78.967541,1,0
4761,34350,"Military Rd & Niagara Falls Blvd",,43.090619,-78.968263,1,0
4765,34380,"Military Rd & Sayre St",,42.948309,-78.890742,1,0
4768,34310,"Military Rd & Layer Ave",,42.954099,-78.889813,1,0
4769,34050,"Military Rd & Bollier Ave",,43.088049,-78.965631,1,0
4770,33950,"573 Military Rd",,42.952627,-78.889991,1,0
4771,33969,"1056 Military Rd",,43.087038,-78.964811,1,0
4772,33970,"Military Rd & 87th St",,43.085188,-78.963542,1,0
4773,33971,"1835 Military Rd",,43.096870,-78.973772,1,0
4775,33973,"Military Rd & Wal-Mart",,43.094039,-78.972023,1,0
4776,33980,"Military Rd & American Brass",,42.949177,-78.890632,1,0
4777,33990,"Military Rd & American Brass",,42.948399,-78.891154,1,0
4778,34001,"Military Rd & Applebees",,43.096878,-78.974792,1,0
4779,34010,"Military Rd & Lansing St",,42.942360,-78.891984,1,0
4782,34370,"Military Rd & Race St",,42.951139,-78.890342,1,0
4783,34060,"Military Rd & Bollier Ave",,43.087890,-78.965831,1,0
4784,34062,"Military Rd & Cayuga Circle",,43.084818,-78.963251,1,0
4791,34140,"Military Rd & Hertel Ave",,42.945949,-78.891162,1,0
4792,34150,"Military Rd & Hertel Ave",,42.946278,-78.891250,1,0
4795,34910,"Mineral Springs Rd & Harlem Rd",,42.864448,-78.786771,1,0
4797,34720,"North Forest Rd & Millersport Highway",,43.007679,-78.773513,1,0
4798,34360,"Military Rd & Prince of Peace Church",,43.086520,-78.964882,1,0
4799,34730,"Millersport Highway & North Forest Rd",,43.008310,-78.773560,1,0
4800,34740,"North French Rd & Millersport Highway",,43.034808,-78.748421,1,0
4801,34750,"North French Rd & Millersport Highway",,43.034608,-78.748292,1,0
4802,34770,"Millersport Highway & Sheridan Dr",,42.978929,-78.799533,1,0
4803,34780,"Millersport Highway & Smith Rd",,43.053160,-78.727623,1,0
4804,34790,"Millersport Highway & Smith Rd",,43.053719,-78.727363,1,0
4805,34800,"Millersport Highway & Sylvan Parkway",,43.011330,-78.771114,1,0
4806,34810,"Millersport Highway & Sylvan Parkway",,43.011658,-78.770893,1,0
4807,34700,"Millersport Highway & New Rd",,43.055738,-78.724921,1,0
4809,34710,"Millersport Highway & New Rd",,43.056780,-78.724173,1,0
4810,34920,"Mineral Springs Rd & Harlem Rd",,42.864278,-78.786443,1,0
4811,34930,"Mineral Springs Rd & Indian Church Rd",,42.854487,-78.771610,1,0
4812,34940,"Mineral Springs Rd & Knox Ave",,42.863289,-78.782923,1,0
4813,34980,"Mineral Springs Rd & Royal Coach Rd",,42.860020,-78.778763,1,0
4814,35000,"Mineral Springs Rd & Seneca Ave",,42.858458,-78.813112,1,0
4815,35010,"Mineral Springs Rd & Seneca Ave",,42.858409,-78.812892,1,0
4816,35050,"Mohawk St & Ellicott St",,42.886869,-78.872002,1,0
4817,35051,"Monteagle St & McKoon Ave",,43.114720,-79.054880,1,0
4818,35060,"Moon Walk & Colvin Blvd",,43.015399,-78.847841,1,0
4819,35065,"Moon Walk & Colvin Blvd",,43.015410,-78.848080,1,0
4821,34820,"Millersport Highway & Transit Rd",,43.082749,-78.696773,1,0
4822,34540,"5275 Millersport Highway",,43.074679,-78.705143,1,0
4830,34490,"4070 Millersport Highway",,43.049488,-78.731842,1,0
4831,34500,"4091 Millersport Highway",,43.049669,-78.731301,1,0
4832,34510,"4840 Millersport Highway",,43.065979,-78.714570,1,0
4833,34520,"4855 Millersport Highway",,43.065960,-78.714203,1,0
4834,34530,"5230 Millersport Highway",,43.074408,-78.705783,1,0
4835,34690,"Millersport Highway & Miller Rd",,43.030139,-78.752842,1,0
4836,34570,"Millersport Highway & Campbell Blvd",,43.015029,-78.768492,1,0
4837,34650,"Millersport Highway & Hartford Rd",,42.980918,-78.797692,1,0
4838,34581,"Millersport Highway & Campbell Blvd",,43.015640,-78.768371,1,0
4839,34610,"Millersport Highway & Dodge Rd",,43.024847,-78.758320,1,0
4840,34680,"Millersport Highway & Miller Rd",,43.029550,-78.753312,1,0
4841,34670,"Millersport Highway & Hopkins Rd",,43.044109,-78.737483,1,0
4842,34620,"Millersport Highway & Dodge Rd",,43.023929,-78.759711,1,0
4843,34660,"Millersport Highway & Hopkins Rd",,43.043158,-78.738361,1,0
4844,34580,"Millersport Highway & Campbell Blvd",,43.017369,-78.766883,1,0
4870,37091,"North Ogden St & Lovejoy St",,42.889629,-78.802352,1,0
4880,24564,"Holtz Rd & BNIA Park & Ride",,42.938589,-78.717771,1,0
4888,28130,"LaRiviere Dr & 40 Waterfront Village",,42.880909,-78.883011,1,0
4890,32385,"Marine Dr & Marine Dr Apts West",,42.878629,-78.881912,1,0
4894,26920,"Kenmore Extension & Military Rd",,42.961029,-78.889602,1,0
4895,26910,"Kenmore Extension & Military Rd",,42.960837,-78.889262,1,0
4904,56987,"2040 Wehrle Dr",,42.956628,-78.717802,1,0
4912,46327,"Seneca St & Bellwood Ave",,42.842427,-78.788752,1,0
4913,46323,"Seneca St & Bellwood Ave",,42.842627,-78.788892,1,0
9853,34414,"Military Rd & St. Mary's Hospital",,43.153878,-79.030792,1,0
9857,42225,"Perry St & Louisiana St",,42.873579,-78.863621,1,0
9859,46960,"Seneca St & Main St",,42.831349,-78.774730,1,0
9860,46910,"Seneca St & Lind Ave",,42.837018,-78.775893,1,0
9865,26675,"Kenmore Ave & Military Rd",,42.958519,-78.888802,1,0
9869,37765,"Niagara Falls Blvd & East Robinson Rd",,43.035869,-78.822913,1,0
9870,38003,"Niagara Falls Blvd & North French Rd",,43.034257,-78.822513,1,0
9871,38007,"Niagara Falls Blvd & North French Rd",,43.034488,-78.822953,1,0
9922,31105,"Main St & Park Club Lane",,42.960339,-78.760701,1,0
9931,14018,"Spindrift Dr & Wehrle Dr",,42.956708,-78.714911,1,0
9948,18370,"Forest Ave & Richmond Ave",,42.927798,-78.881122,1,0
9949,43783,"Richmond Ave & West Delavan Ave",,42.922298,-78.881481,1,0
9951,43687,"Richmond Ave & Potomac Ave",,42.924238,-78.881281,1,0
9952,43683,"Richmond Ave & Forest Ave",,42.927628,-78.881082,1,0
9953,43675,"Richmond Ave & Bird Ave",,42.926088,-78.881040,1,0
9964,195,"3rd St & Wendel Way",,43.087019,-79.059043,1,0
9996,18690,"Northampton St & East High School",,42.907268,-78.836801,1,0
9998,18230,"Fillmore Ave & William St",,42.885310,-78.839304,1,0
10003,19272,"Fuhrmann Blvd & Buffalo Harbor State Park",,42.839838,-78.857962,1,0
10007,17413,"Ferry St & Niagara St",,42.915209,-78.899243,1,0
10050,20000,"Genesee St & Fox St",,42.899348,-78.846231,1,0
10070,37992,"Niagara Falls Blvd & Kenmore Ave",,42.958470,-78.823753,1,0
10071,35181,"Niagara St & Riverside Park",,42.955009,-78.910441,1,0
10098,50826,"Rainbow Blvd & John B Daly Blvd",,43.083549,-79.052911,1,0
10101,50824,"Rainbow Blvd & Hampton Inn",,43.083440,-79.056682,1,0
10123,36040,"Portage Rd & Portage Rd Transpo Center",,43.099637,-79.052043,1,0
10130,100,"Portage Rd & Main St",,43.101389,-79.051631,1,0
10151,40087,"Ontario St & Kenmore Extension",,42.960769,-78.894243,1,0
10152,40083,"Ontario St & Kenmore Extension",,42.960708,-78.894161,1,0
10153,8810,"Cleveland Dr & Briarcliff Rd",,42.944999,-78.781102,1,0
10155,51245,"Sundridge Dr & Cascade Dr",,43.042327,-78.811172,1,0
10156,42855,"Pineview Dr & Commerce Dr",,43.026859,-78.801391,1,0
10157,51420,"Sweet Home Rd & Ayrault Dr",,43.032208,-78.799312,1,0
10158,51425,"Sweet Home Rd & Bucyrus Dr",,43.030128,-78.799202,1,0
10161,15050,"Elmwood Ave & 130 South Elmwood",,42.888719,-78.879102,1,0
10202,33050,"McKinley Parkway & McKinley Mall",,42.783109,-78.808530,1,0
10219,43296,"Portage Rd & Elmwood Ave",,43.098240,-79.050552,1,0
10220,43294,"Portage Rd & Cedar Ave",,43.096689,-79.049942,1,0
10221,43297,"Portage Rd & Elmwood Ave",,43.098448,-79.050832,1,0
10230,31652,"Goodyear Rd & Bailey Ave",,42.958508,-78.814931,1,0
10232,5495,"Broadway & Francis Ave",,42.900269,-78.787502,1,0
10233,5490,"Broadway & Jackson St",,42.900179,-78.786522,1,0
10234,5866,"Broadway & Currier Ave",,42.899959,-78.790183,1,0
10235,5864,"Broadway & Roland St",,42.899850,-78.789402,1,0
10236,5425,"Broadway & Griffith St",,42.899759,-78.791793,1,0
10237,5420,"Broadway & Griffith St",,42.899548,-78.791993,1,0
10238,50809,"Spindrift Dr & Wehrle Dr",,42.956998,-78.714500,1,0
10239,31695,"Main St & Youngs Rd",,42.965959,-78.724732,1,0
10240,50804,"Spindrift Dr & Spring Meadow Dr",,42.958878,-78.714692,1,0
10241,50802,"Spindrift Dr & Spring Meadow Dr",,42.958700,-78.714491,1,0
10242,50808,"Spindrift Dr & Windsong Medical Park",,42.965408,-78.715813,1,0
10243,50806,"Spindrift Dr & Windsong Medical Park",,42.965230,-78.715642,1,0
10248,33465,"55 Melroy Ave",,42.826709,-78.820921,1,0
10256,165,"3rd St & Old Falls Blvd",,43.086029,-79.059002,1,0
10258,58005,"William St & Hedley St",,42.884348,-78.786961,1,0
10259,57802,"William St & Celina St",,42.884469,-78.787311,1,0
10263,4985,"Broadway & Bailey Ave",,42.896778,-78.814523,1,0
10265,4271,"Big Tree Rd & Orchard Pk Park and Ride",,42.763658,-78.762360,1,0
10267,17204,"Fashion Outlet Blvd & Niagara Falls Transit Ctr",,43.100747,-78.979651,1,0
10274,45435,"Route 5 & Wayne Dr",,42.701208,-78.980542,1,0
10275,45325,"Route 5 & Sweetland Rd",,42.685048,-79.012971,1,0
10276,44945,"Route 5 & Hamilton Dr",,42.701690,-78.979521,1,0
10277,45475,"Route 5 & West Lane",,42.727429,-78.925254,1,0
10278,44786,"Route 5 & Delameter Rd",,42.691858,-79.000763,1,0
10279,45465,"Route 5 & Wellington Dr",,42.701830,-78.978711,1,0
10280,44915,"Route 5 & Fairway Court",,42.720779,-78.937591,1,0
10281,45265,"Route 5 & Shoreham Dr",,42.721718,-78.935751,1,0
10282,45185,"Route 5 & Revere Dr",,42.703709,-78.975032,1,0
10283,44845,"Route 5 & Eckhardt Rd",,42.712070,-78.956502,1,0
10284,45015,"Route 5 & Lakeview Rd",,42.718219,-78.942981,1,0
10285,44665,"Route 5 & Birchwood Dr",,42.724579,-78.928762,1,0
10288,45345,"Route 5 & South Creek Rd",,42.708239,-78.964690,1,0
10289,44815,"Route 5 & Dover Rd",,42.723459,-78.931492,1,0
10301,42777,"Pine Ave & 6th St",,43.094428,-79.055802,1,0
10313,28777,"11th St & Portage Rd",,43.099399,-79.050802,1,0
10315,28775,"11th St & LaSalle Ave",,43.099879,-79.049821,1,0
10316,28785,"11th St & Pierce Ave",,43.101879,-79.049433,1,0
10334,19315,"Galleria Dr & Midway West",,42.915839,-78.763900,1,0
10341,52064,"South Ogden St & Casimir St",,42.868718,-78.802192,1,0
10342,52157,"South Ogden St & Mineral Springs Rd",,42.861187,-78.802320,1,0
10343,52062,"South Ogden St & Casimir St",,42.868529,-78.802033,1,0
10344,52156,"South Ogden St & Mineral Springs Rd",,42.861519,-78.802160,1,0
10346,17335,"East Ferry St & Main St",,42.915278,-78.864070,1,0
10347,51445,"Sweet Home Rd & Northpointe Parkway",,43.038028,-78.799793,1,0
10348,51440,"Sweet Home Rd & Northpointe Parkway",,43.037707,-78.799522,1,0
10352,3225,"Bailey Ave & Ridge Lea Rd",,42.999489,-78.814731,1,0
10353,3223,"Bailey Ave & Ridge Lea Rd",,42.999988,-78.814544,1,0
10361,50910,"Starin Ave & St Lawrence Ave",,42.955768,-78.843704,1,0
10362,50912,"Starin Ave & Taunton Place",,42.954250,-78.843752,1,0
10371,56035,"Walden Ave & Jim's Truck Stop",,42.907599,-78.758061,1,0
10372,19317,"Galleria Drway & Millenium Hotel",,42.909630,-78.759330,1,0
10373,54295,"Union Rd & Cheektowaga High School",,42.911118,-78.754322,1,0
10375,22220,"Grand Island Blvd & Baseline Rd",,43.024699,-78.965463,1,0
10376,22305,"Grand Island Blvd & Tops Plaza",,43.020208,-78.961263,1,0
10377,22225,"Grand Island Blvd & Baseline Rd",,43.025028,-78.966102,1,0
10380,22229,"3026 Grand Island Blvd",,43.043939,-78.984001,1,0
10381,22227,"3026 Grand Island Blvd",,43.043969,-78.983731,1,0
10382,22223,"2914 Grand Island Blvd",,43.041648,-78.981763,1,0
10383,22221,"2914 Grand Island Blvd",,43.041738,-78.981601,1,0
10384,13917,"Dingens St & Willett St",,42.877780,-78.802803,1,0
10386,47894,"Transit Rd & Sheridan Dr Ramp",,42.979370,-78.697102,1,0
10395,44960,"Route 5 & Highland Elementary Schl",,42.704570,-78.972671,1,0
10397,44961,"Route 5 & Highland Elementary Schl",,42.704778,-78.972711,1,0
10400,54390,"2770 Union Rd",,42.887560,-78.754740,1,0
10402,46760,"Seneca St & Keppel St",,42.866369,-78.823223,1,0
10407,42845,"Pine Ridge Heritage Blvd & Genesee St",,42.920498,-78.793242,1,0
10408,33975,"Wal-Mart Drway & Wal-Mart",,43.093639,-78.976592,1,0
10462,4231,"Big Tree Rd & Abbott Rd",,42.767048,-78.791114,1,0
10467,1420,"Alberta Dr & Blvd Mall",,42.988059,-78.817372,1,0
10533,13899,"Dick Rd & Amtrak Station",,42.906339,-78.728221,1,0
10611,18350,"Forest Ave & Barry Place",,42.927669,-78.888934,1,0
10626,48030,"Sheridan Dr & Campus Dr",,42.978887,-78.786693,1,0
10627,48490,"Sheridan Dr & Millersport Highway",,42.979509,-78.798251,1,0
10638,50822,"Rainbow Blvd & 1st St",,43.084188,-79.060623,1,0
10642,50830,"Rainbow Blvd & 1st St",,43.084698,-79.061281,1,0
10672,25600,"1490 Jefferson Ave",,42.915960,-78.854041,1,0
10674,140,"3rd St & Main St",,43.091710,-79.059363,1,0
10675,193,"3rd St & Rainbow Blvd",,43.084489,-79.058873,1,0
10676,29320,"3rd St",,43.091918,-79.059343,1,0
10679,1705,"Amherst St & Delaware Ave",,42.940469,-78.866801,1,0
10680,240,"80th St & Niagara Falls Blvd",,43.089778,-78.972800,1,0
10681,245,"80th St & Rick Manning Dr",,43.091798,-78.972801,1,0
10691,11665,"Crosspoint Parkway & Geico",,43.043067,-78.750072,1,0
10692,32071,"Maple Rd & Millard Fillmore Suburban",,42.991219,-78.729553,1,0
10693,11667,"Crosspoint Parkway & Geico",,43.043210,-78.750112,1,0
10695,29971,"Main St & West Delavan Ave",,42.921808,-78.857883,1,0
10696,29961,"Main St & East Delavan Ave",,42.922060,-78.857313,1,0
10698,50410,"South Park Ave & Nason Parkway",,42.827079,-78.824041,1,0
10699,21872,"Great Arrow Ave & Tapestry High School",,42.942028,-78.870020,1,0
10703,32240,"Maple Rd & Sweet Home Rd",,42.990608,-78.805372,1,0
10704,32245,"Maple Rd & Sweet Home Rd",,42.990849,-78.804991,1,0
10705,51375,"Swan St & Michigan Ave",,42.880638,-78.868892,1,0
10706,51355,"Swan St & Jefferson Ave",,42.878119,-78.854483,1,0
10707,51345,"Swan St & Hickory St",,42.879018,-78.859652,1,0
10708,51335,"Swan St & Hamburg St",,42.878410,-78.856123,1,0
10709,51325,"Swan St & Hagerman St",,42.876927,-78.851183,1,0
10710,51405,"Swan St & Cedar St",,42.879407,-78.861912,1,0
10711,51399,"Swan St & Spring St",,42.878720,-78.857923,1,0
10712,51415,"Swan St & Chicago St",,42.880068,-78.865710,1,0
10713,51255,"Sundridge Dr & East Robinson Rd",,43.035258,-78.810043,1,0
10714,27680,"Lafayette Ave & Lafayette High School",,42.920309,-78.884732,1,0
10715,48565,"Sheridan Dr & Northtown Plaza",,42.980449,-78.820073,1,0
10716,56400,"Walden Ave & Vanderbilt Ave",,42.910057,-78.708373,1,0
10717,56425,"Walden Ave & West 3rd St",,42.911208,-78.700822,1,0
10718,55745,"Walden Ave & Burkhardt Ave",,42.909000,-78.714934,1,0
10720,36255,"Niagara St & Tops Market",,42.895978,-78.887043,1,0
10721,27865,"Lake St & Route 5",,42.638499,-79.047102,1,0
10723,36989,"North Main St & Lake St",,42.639039,-79.027621,1,0
10724,3825,"Beach Rd & North Main St",,42.650197,-79.034801,1,0
10725,36979,"North Main St & Henry Dr",,42.646468,-79.030733,1,0
10726,37005,"North Main St & Mill St",,42.643799,-79.028800,1,0
10727,36939,"North Main St & Center St",,42.639998,-79.027602,1,0
10728,27829,"Lake St & Washington Ave",,42.638420,-79.030481,1,0
10729,27772,"Lake St & Allen St",,42.638428,-79.034731,1,0
10730,37032,"North Main St & Orchard Ave",,42.642500,-79.027901,1,0
10731,27857,"Lake St & Prospect St",,42.638499,-79.036601,1,0
10732,54445,"Union Rd & Goering Ave",,42.910929,-78.754081,1,0
10733,54780,"Union Rd & Walden Ave",,42.907909,-78.754141,1,0
10735,19307,"Galleria Dr & Target",,42.911079,-78.771402,1,0
10736,1781,"Amherst St & Elmwood Ave",,42.940510,-78.878034,1,0
10737,17657,"Fillmore Ave & Chalmers Ave",,42.937679,-78.839073,1,0
10739,27711,"4966 Lake Ave",,42.796859,-78.797281,1,0
10741,32710,"3435 McKinley Parkway",,42.791609,-78.810912,1,0
10742,33010,"McKinley Parkway & McDonald's",,42.792269,-78.811131,1,0
10743,32808,"McKinley Parkway & Coach Lite Village",,42.795758,-78.811033,1,0
10744,27715,"Lake Ave & Bethford Dr",,42.796807,-78.807622,1,0
10745,27725,"Lake Ave & South Lyth Rd",,42.796939,-78.806714,1,0
10746,27720,"Lake Ave & Macedonian Church",,42.796739,-78.803350,1,0
10747,27721,"Lake Ave & Macedonian Church",,42.796890,-78.802423,1,0
10748,27710,"4967 Lake Ave",,42.796679,-78.797293,1,0
10750,32265,"Maple Rd & Transit Rd",,42.989199,-78.697283,1,0
